ID,Genotype,Energy,Age,Parent,Iteration
448,11011101001000001001,10.282424,0,208,3
449,01011101001001001001,10.233701,0,209,3
450,11011101001001001001,10.233701,0,209,3
451,01011101101000101011,8.983271,0,210,3
452,01011101100000100011,8.983271,0,210,3
453,01011101100000101011,10.449123,0,211,3
454,01011101100000101011,10.449123,0,211,3
455,10010110100011101110,7.837575,0,212,3
456,10010110100011101110,7.837575,0,212,3
457,11111000100001001001,12.737833,0,214,3
458,11111000100001001001,12.737833,0,214,3
459,11111000100001001001,10.253077,0,215,3
460,11111000100001001001,10.253077,0,215,3
461,10100100101001001111,8.790794,0,216,3
462,10100100101001001111,8.790794,0,216,3
463,10100100101001001111,9.302113,0,217,3
464,11100100101001001111,9.302113,0,217,3
465,10011010100100111000,8.995557,0,218,3
466,10011010100100111000,8.995557,0,218,3
467,11000011110110000010,9.636628,0,220,3
468,11000011110110000010,9.636628,0,220,3
469,01000011110110000010,9.591111,0,221,3
470,01000011110110000010,9.591111,0,221,3
471,00110111111000000101,8.736780,0,222,3
472,00110111101000000101,8.736780,0,222,3
473,00110111101000000101,9.920050,0,223,3
474,00110111101000000101,9.920050,0,223,3
475,00111101011111100011,7.653769,0,224,3
476,00111101011101100011,7.653769,0,224,3
477,00111001011111100011,7.684366,0,225,3
478,00111101011111100011,7.684366,0,225,3
479,11011001001101110011,7.798843,0,226,3
480,11011001001101111011,7.798843,0,226,3
481,11011001001101111011,7.811143,0,227,3
482,11011001001101111011,7.811143,0,227,3
483,01010111100000111111,8.457848,0,228,3
484,01010111100000111111,8.457848,0,228,3
485,01010111100000111111,8.112696,0,229,3
486,01010111100000111111,8.112696,0,229,3
487,01011101000110011001,7.938258,0,230,3
488,01011101000110011001,7.938258,0,230,3
489,01011101000110011001,8.725759,0,231,3
490,01011101000110011001,8.725759,0,231,3
491,10011100000001010010,10.609475,0,232,3
492,10011100000001010010,10.609475,0,232,3
493,10011110000001010011,11.451704,0,233,3
494,10011100000001010011,11.451704,0,233,3
495,11111011100001000111,8.141500,0,234,3
496,11111011100001000111,8.141500,0,234,3
497,11111011100001000011,7.764560,0,235,3
498,11111011100001000011,7.764560,0,235,3
499,10100000110001001011,12.072220,0,236,3
500,10100000110001001101,12.072220,0,236,3
501,10100000110001001001,9.950159,0,237,3
502,10100000110001001001,9.950159,0,237,3
503,10000111011110000001,9.279574,0,238,3
504,10000111011010000001,9.279574,0,238,3
505,10000111011110000111,8.133006,0,239,3
506,10000111011110000111,8.133006,0,239,3
507,01110001100111101111,7.904437,0,240,3
508,01110001100111101111,7.904437,0,240,3
509,11101110011110100011,7.656270,0,243,3
510,11101110001110100001,7.656270,0,243,3
511,01100101001111100110,7.684442,0,244,3
512,01100101001111100110,7.684442,0,244,3
513,01100101001111100010,7.890723,0,245,3
514,01100101001111100110,7.890723,0,245,3
515,01100001111101111111,8.410471,0,247,3
516,01100001111101111111,8.410471,0,247,3
517,11010111000011110011,9.384719,0,248,3
518,11010111000011010011,9.384719,0,248,3
519,11010111000011010011,11.003054,0,249,3
520,11010111000011010011,11.003054,0,249,3
521,11001010111000111111,7.571620,0,250,3
522,11001010111000111111,7.571620,0,250,3
523,11001010111000111111,7.593638,0,251,3
524,11001010111000111111,7.593638,0,251,3
525,10100101101111011000,8.170035,0,253,3
526,10100101101111011000,8.170035,0,253,3
174,11000110101001110011,13.872946,3,73,4
178,10011111101101111011,14.627535,3,75,4
200,01111111110001110010,13.427546,3,98,4
254,11110011010101000100,12.111595,2,90,4
256,10000110111110110001,14.865417,2,92,4
257,10000110111110110001,13.979515,2,92,4
259,01110011001101010010,13.009695,2,95,4
260,01111100001011100011,14.633789,2,101,4
262,01000111100001101100,11.489098,2,105,4
264,01000111100001101100,14.732439,2,106,4
265,01000111100001101100,12.063260,2,106,4
269,01011011001100000001,12.224573,2,110,4
270,00001100011100000100,14.715881,2,111,4
273,10001100011100000100,13.797938,2,112,4
274,00010010011000111100,13.245989,2,113,4
278,01111011011000101100,10.744514,2,115,4
279,01111011011000101100,13.492324,2,115,4
280,01111011010000101100,14.498979,2,116,4
281,01111011010000101100,11.978836,2,116,4
282,00100110110001110001,14.134716,2,117,4
283,00000110110001111001,10.902475,2,117,4
284,00100110110001111000,11.881818,2,118,4
286,10001110100000111011,13.440107,2,119,4
287,10001110100000110011,13.705561,2,119,4
289,10111000000010111011,10.512585,2,121,4
290,10111000000010111011,12.946712,2,122,4
291,10111000000010111011,11.773640,2,122,4
292,00110111011101111011,13.329062,2,123,4
293,00110111011101111011,14.367822,2,123,4
294,00110111011101111011,11.080215,2,124,4
295,00110111011101111011,9.893290,2,124,4
302,00100010011100101011,13.725197,2,128,4
308,01000011101000001110,14.927101,2,131,4
310,01000010101000001110,12.368176,2,132,4
312,11101111100011000010,10.191813,2,133,4
313,11101111100011000010,12.195753,2,133,4
314,11101111100011000010,12.783576,2,134,4
315,11101111100011000010,14.195663,2,134,4
316,01111011110010000001,12.807171,2,135,4
317,01111011110010000001,13.668605,2,135,4
318,00010100101000010001,13.378733,2,141,4
322,10000110111100010100,11.008595,2,143,4
323,10000110011100010100,10.379166,2,143,4
324,11110000000001110011,11.719072,2,147,4
328,10110101000110001001,13.513491,2,149,4
329,10110101000110001001,14.397054,2,149,4
330,10110101000110001001,13.374007,2,150,4
331,10110101000110001001,13.956043,2,150,4
333,01000100000111101001,4.040771,2,151,4
334,01000100000111101001,6.793213,2,152,4
335,01000100000111101001,6.543357,2,152,4
336,00101000101111100110,2.818504,2,153,4
337,00101000101111100110,2.523029,2,153,4
338,00101000101111100100,3.077682,2,154,4
339,00101000101111100100,3.400836,2,154,4
340,10101001100011011100,3.631008,2,155,4
341,10101001100011011100,3.549786,2,155,4
342,10101001100011011100,2.896410,2,156,4
343,10101001100011011100,3.396320,2,156,4
344,00010010110101010100,4.358570,2,157,4
345,00010010110101010100,4.232643,2,157,4
346,00010010110101010100,2.804041,2,158,4
347,00010010100001010100,2.725094,2,158,4
348,00100010101110111100,4.028971,2,159,4
349,00100010101110111100,4.536118,2,159,4
350,00100010101110111100,5.044430,2,160,4
351,00100010101110111101,5.596480,2,160,4
352,10101001010101010000,2.881030,2,161,4
353,10101001010101110000,3.072353,2,161,4
354,10101001010101110000,4.984728,2,162,4
355,10101001010101110100,4.891114,2,162,4
356,11101111011010101110,2.786095,2,163,4
357,11101111011010101110,2.998161,2,163,4
358,01101111110000010100,4.730577,2,165,4
359,01100111110000010100,4.566818,2,165,4
360,01100111110000010100,4.032738,2,166,4
361,01100111110000010100,4.023660,2,166,4
362,11110000000000110111,2.933003,2,167,4
363,11110000000000110111,2.959023,2,167,4
364,00000010111110101011,3.797133,2,169,4
365,00000010111110101011,3.978332,2,169,4
366,00000010111110101011,4.002426,2,170,4
367,00000010111110101011,3.823699,2,170,4
369,00001111011111110100,8.934461,1,26,4
370,00001111011101111100,8.862323,1,26,4
371,11110001000001110101,9.502350,1,81,4
372,11110001000001110101,9.324548,1,81,4
373,01111100001011100011,6.426887,1,102,4
374,01111100001011100011,6.377235,1,102,4
375,11011011000011011001,7.789118,1,103,4
376,11011011000011011001,7.972290,1,103,4
377,11011011000011011011,7.685762,1,104,4
378,11011011000011011001,7.714133,1,104,4
379,11000100111110101011,7.456573,1,107,4
380,11000100111110101011,7.426089,1,107,4
381,11000100001110101011,9.853899,1,108,4
382,11000100001110101011,9.759685,1,108,4
383,10001110100000110011,7.986495,1,120,4
384,00001110100000110011,7.772591,1,120,4
385,01111011110010000001,6.793499,1,136,4
386,01111011110010000001,6.833722,1,136,4
387,10111101101111011110,7.279675,1,137,4
388,10101101101111011110,7.126729,1,137,4
389,10101101101111011110,5.045517,1,138,4
390,10101101101111011110,5.001083,1,138,4
391,00111110010011110010,7.888511,1,139,4
392,00111110010011110010,7.829046,1,139,4
393,00111110010011110010,5.414314,1,140,4
394,00111110010011110010,5.454183,1,140,4
395,00000110011100010100,8.991872,1,144,4
396,00000110011100010100,8.908373,1,144,4
397,10000110110111011001,7.659626,1,145,4
398,11010110110111011001,7.500349,1,145,4
399,11010110110111011001,6.649997,1,146,4
400,11010110110111011001,6.556000,1,146,4
401,11101101011010101110,4.893642,1,164,4
402,11101101011000101110,5.129512,1,164,4
403,11110000000000110111,8.459800,1,168,4
404,11110000000000110111,8.727279,1,168,4
405,01100101001010111100,5.953776,1,171,4
406,01100101001010111100,5.683781,1,171,4
407,01100101001110111100,6.619652,1,172,4
408,01100101001110111100,6.867605,1,172,4
409,11100110101111001100,5.215020,1,176,4
410,11100110101111001100,5.381999,1,176,4
411,10011111101101101011,6.259931,1,177,4
412,10011111101101101011,6.194692,1,177,4
413,10100010111010100000,6.455885,1,179,4
414,11100010111010110000,6.409589,1,179,4
415,01100110110010100111,5.149962,1,183,4
416,01100110110010100111,5.417228,1,183,4
417,10010011011100010010,6.623302,1,185,4
418,10010011011100010010,6.720747,1,185,4
419,10110011011100010010,4.914004,1,186,4
420,10010011011100010010,4.887202,1,186,4
421,10010110011110111011,5.397993,1,189,4
422,10010110011110111011,5.169958,1,189,4
423,10010110010110111011,5.889349,1,190,4
424,10010100010110111011,5.971863,1,190,4
425,01010010100011001001,6.343720,1,191,4
426,01010010100011001001,6.416764,1,191,4
427,10010001011110100000,6.564670,1,193,4
428,10010001011110100000,6.488292,1,193,4
429,10100101100000000001,7.083214,1,195,4
430,10100101100001000001,7.063582,1,195,4
431,10100101100000000001,7.715491,1,196,4
432,10100101100000010001,7.569558,1,196,4
433,01100001101100101001,5.943514,1,197,4
434,01100001101100101011,5.950452,1,197,4
435,00101101010100011110,5.852098,1,201,4
436,00101101010100010110,5.769754,1,201,4
437,00001100010100111110,5.897175,1,202,4
438,00001100010100111110,6.046774,1,202,4
439,00000111010000011101,6.666345,1,204,4
440,01000111010000011101,6.428464,1,204,4
441,00000111010000011101,7.982114,1,205,4
442,00000111010000011101,8.135341,1,205,4
443,10000111001000110110,8.090883,1,206,4
444,10100111001000110110,8.143247,1,206,4
445,10100111001000110110,5.915664,1,207,4
446,10100111001000110110,5.550357,1,207,4
447,11011101001001001001,7.534117,1,208,4
448,11011101001000001001,7.541687,1,208,4
449,01011101001001001001,7.759731,1,209,4
450,11011101001001001001,7.649454,1,209,4
451,01011101101000101011,6.437171,1,210,4
452,01011101100000100011,6.451318,1,210,4
453,01011101100000101011,7.714127,1,211,4
454,01011101100000101011,7.818504,1,211,4
455,10010110100011101110,5.314558,1,212,4
456,10010110100011101110,5.338428,1,212,4
457,11111000100001001001,10.074779,1,214,4
458,11111000100001001001,10.157927,1,214,4
459,11111000100001001001,7.750296,1,215,4
460,11111000100001001001,7.969219,1,215,4
461,10100100101001001111,6.475708,1,216,4
462,10100100101001001111,6.277188,1,216,4
463,10100100101001001111,6.696948,1,217,4
464,11100100101001001111,6.746878,1,217,4
465,10011010100100111000,6.459619,1,218,4
466,10011010100100111000,6.685418,1,218,4
467,11000011110110000010,7.142625,1,220,4
468,11000011110110000010,7.056448,1,220,4
469,01000011110110000010,7.186529,1,221,4
470,01000011110110000010,7.085355,1,221,4
471,00110111111000000101,6.479420,1,222,4
472,00110111101000000101,6.061292,1,222,4
473,00110111101000000101,7.295184,1,223,4
474,00110111101000000101,7.421946,1,223,4
475,00111101011111100011,4.920767,1,224,4
476,00111101011101100011,5.325046,1,224,4
477,00111001011111100011,5.384849,1,225,4
478,00111101011111100011,5.011758,1,225,4
479,11011001001101110011,5.220684,1,226,4
480,11011001001101111011,5.102507,1,226,4
481,11011001001101111011,5.372108,1,227,4
482,11011001001101111011,5.396339,1,227,4
483,01010111100000111111,5.764454,1,228,4
484,01010111100000111111,6.176723,1,228,4
485,01010111100000111111,5.450097,1,229,4
486,01010111100000111111,5.698146,1,229,4
487,01011101000110011001,5.579906,1,230,4
488,01011101000110011001,5.607138,1,230,4
489,01011101000110011001,6.275091,1,231,4
490,01011101000110011001,6.167890,1,231,4
491,10011100000001010010,8.004791,1,232,4
492,10011100000001010010,7.876889,1,232,4
493,10011110000001010011,8.874321,1,233,4
494,10011100000001010011,8.896881,1,233,4
495,11111011100001000111,5.706785,1,234,4
496,11111011100001000111,5.437675,1,234,4
497,11111011100001000011,5.307086,1,235,4
498,11111011100001000011,5.227389,1,235,4
499,10100000110001001011,9.801062,1,236,4
500,10100000110001001101,9.667399,1,236,4
501,10100000110001001001,7.373431,1,237,4
502,10100000110001001001,7.301460,1,237,4
503,10000111011110000001,6.953184,1,238,4
504,10000111011010000001,6.975287,1,238,4
505,10000111011110000111,5.741251,1,239,4
506,10000111011110000111,5.797813,1,239,4
507,01110001100111101111,5.258635,1,240,4
508,01110001100111101111,5.262129,1,240,4
509,11101110011110100011,5.312376,1,243,4
510,11101110001110100001,5.385124,1,243,4
511,01100101001111100110,4.975732,1,244,4
512,01100101001111100110,5.079716,1,244,4
513,01100101001111100010,5.511179,1,245,4
514,01100101001111100110,5.568716,1,245,4
515,01100001111101111111,6.063493,1,247,4
516,01100001111101111111,6.136975,1,247,4
517,11010111000011110011,6.992257,1,248,4
518,11010111000011010011,6.755532,1,248,4
519,11010111000011010011,8.268039,1,249,4
520,11010111000011010011,8.550419,1,249,4
521,11001010111000111111,5.117456,1,250,4
522,11001010111000111111,5.230312,1,250,4
523,11001010111000111111,5.080506,1,251,4
524,11001010111000111111,5.200109,1,251,4
525,10100101101111011000,5.479435,1,253,4
526,10100101101111011000,5.696461,1,253,4
528,11000110101001110011,10.053655,0,173,4
529,11000110101101110011,10.053655,0,173,4
530,11100110101111001100,9.069853,0,175,4
531,11100110101111001100,9.069853,0,175,4
532,11100010111010110000,11.404778,0,180,4
533,11100010111010110000,11.404778,0,180,4
534,10100000011011100110,12.732836,0,181,4
535,11100000011011100110,12.732836,0,181,4
536,11000001011011100110,9.680977,0,182,4
537,11000001011011100110,9.680977,0,182,4
538,01110110110000100111,8.598471,0,184,4
539,01110110110000100111,8.598471,0,184,4
540,01101101100110101010,9.101368,0,187,4
541,01101101100110101010,9.101368,0,187,4
542,01101101100110101010,10.891044,0,188,4
543,01101101100110101010,10.891044,0,188,4
544,01010010100011001001,11.953704,0,192,4
545,01010010100011011001,11.953704,0,192,4
546,10011001011110100000,10.001386,0,194,4
547,10011001011110100000,10.001386,0,194,4
548,01100101101100101011,11.405642,0,198,4
549,01100001101100101011,11.405642,0,198,4
550,01111111110001110010,8.253586,0,199,4
551,01111111110000110010,8.253586,0,199,4
552,10010110100011101110,9.077230,0,213,4
553,10010110100011101110,9.077230,0,213,4
554,10011010100101111000,11.084807,0,219,4
555,10011010100100111000,11.084807,0,219,4
556,01110001100111101110,11.782557,0,241,4
557,01110001100111111110,11.782557,0,241,4
558,11101111001110100001,9.932493,0,242,4
559,11101111001110100001,9.932493,0,242,4
560,01100011111101111101,11.189834,0,246,4
561,01100011111101111111,11.189834,0,246,4
562,10100101111111011000,10.265141,0,252,4
563,10100101111111011000,10.265141,0,252,4
564,11110011010101000100,7.605387,0,255,4
565,11110011010101000100,7.605387,0,255,4
566,01010011001101010010,9.987755,0,258,4
567,01110011001101010010,9.987755,0,258,4
568,01111100001011100001,7.965849,0,261,4
569,11111100001011100001,7.965849,0,261,4
570,01000111100001101000,8.166176,0,263,4
571,01000111100001101100,8.166176,0,263,4
572,01011011001100000001,9.536312,0,266,4
573,01011011001100000001,9.536312,0,266,4
574,01011011001100000001,9.508976,0,267,4
575,01011011001100000001,9.508976,0,267,4
576,01011011101100000001,8.839457,0,268,4
577,01011011001100000001,8.839457,0,268,4
578,00001100011100000100,9.443037,0,271,4
579,00001100011100000100,9.443037,0,271,4
580,10001100011100000100,7.814119,0,272,4
581,10001100011110000100,7.814119,0,272,4
582,00010010111000111100,8.238807,0,275,4
583,00010010111001111100,8.238807,0,275,4
584,01010010111000111100,7.737694,0,276,4
585,01010010111000111100,7.737694,0,276,4
586,00010010111000111100,7.837935,0,277,4
587,00010010111000111100,7.837935,0,277,4
588,00101110110001111000,7.971423,0,285,4
589,00100110110001111000,7.971423,0,285,4
590,10111000000010111011,8.139467,0,288,4
591,10111000000010111011,8.139467,0,288,4
592,00000111001101001010,7.932778,0,296,4
593,00000111001101001010,7.932778,0,296,4
594,00000111001101001010,8.237026,0,297,4
595,00000111001101001010,8.237026,0,297,4
596,00000111001101000010,8.576144,0,298,4
597,00000111001101001010,8.576144,0,298,4
598,00000011001101001010,8.010299,0,299,4
599,00000011001101001010,8.010299,0,299,4
600,00100010011100101011,9.284742,0,300,4
601,00100010011100101011,9.284742,0,300,4
602,00100010011100101011,7.711456,0,301,4
603,00100010011100101111,7.711456,0,301,4
604,00100010011100101011,8.358988,0,303,4
605,00100010011100101011,8.358988,0,303,4
606,00001101101000011100,7.743109,0,304,4
607,00001101101000011100,7.743109,0,304,4
608,00001101101000011100,8.263850,0,305,4
609,00001101101000011100,8.263850,0,305,4
610,00001101101000011100,7.846893,0,306,4
611,00001101101000011100,7.846893,0,306,4
612,00001101101000011100,8.874400,0,307,4
613,00001101101000011100,8.874400,0,307,4
614,01000010101000001110,8.026606,0,309,4
615,01000010101000001110,8.026606,0,309,4
616,01000011101000001110,7.674664,0,311,4
617,01000011101000001110,7.674664,0,311,4
618,00010100101000010001,8.676796,0,319,4
619,00010100101010010001,8.676796,0,319,4
620,00110100101000010001,9.441132,0,320,4
621,00110100101000010001,9.441132,0,320,4
622,00110100101001010001,7.653595,0,321,4
623,00110100101000010001,7.653595,0,321,4
624,11110000000001110011,7.539808,0,325,4
625,11110010000001110010,7.539808,0,325,4
626,11110000000001110011,8.910573,0,326,4
627,11110001000001110011,8.910573,0,326,4
